id,title,cited_by_count,field,domain
https://openalex.org/W1999844657,"Leishmaniasis, a global concern for travel medicine",18,Medicine,Health Sciences
https://openalex.org/W2797844900,Anti-tobacco control industry strategies in Turkey,8,"Business, Management and Accounting",Social Sciences
https://openalex.org/W4213199157,"Health expenditures (total, public and private) and per capita income in the BRICS+T: panel bootstrap causality analysis",7,Health Professions,Health Sciences
https://openalex.org/W2125998654,Evaluation of Electronic Prescription Implications in Turkey: An Investigation of the Perceptions of Physicians,16,Health Professions,Health Sciences
https://openalex.org/W2945088065,WhatsApp embedded in routine service delivery for smoking cessation: effects on abstinence rates in a randomized controlled study,45,Medicine,Health Sciences
https://openalex.org/W2514436451,An Assessment of Coherence Between Early Warning and Response Systems and Serious Cross-Border Health Threats in the European Union and Turkey,6,Social Sciences,Social Sciences
https://openalex.org/W2009450370,‘Protecting the national body’: regulating the practice and the place of prostitution in early republican Turkey,18,Social Sciences,Social Sciences
https://openalex.org/W2151153324,How the government intervention affects the distribution of physicians in Turkey between 1965 and 2000,203,Health Professions,Health Sciences
https://openalex.org/W2020367099,Hypertension and chronic kidney disease in Turkey,5,Medicine,Health Sciences
https://openalex.org/W2158354729,Detection of Memory Impairment in a Community-Based System: A Collaborative Study,3,Medicine,Health Sciences
https://openalex.org/W2789522947,The Epidemiology of Scabies and Pediculosis in Kayseri,28,Medicine,Health Sciences
https://openalex.org/W2745405544,Incidence and Prevalence of Tuberculosis in Iran and Neighboring Countries,33,Medicine,Health Sciences
https://openalex.org/W1756125344,Feasibility of Using the Omaha System for Community-level Observations,18,Nursing,Health Sciences
https://openalex.org/W2197342951,Consumer Food Handling Recommendations: Is thawing of turkey a food safety issue?,4,Agricultural and Biological Sciences,Life Sciences
https://openalex.org/W24342155,"Stress, culture and ‘home’: social context in Turkish and Arabic-speaking Australians’ views of diabetes prevention",20,Medicine,Health Sciences
https://openalex.org/W2913229853,Evaluation of individuals’ satisfaction with health care services in Turkey,12,Health Professions,Health Sciences
https://openalex.org/W2091728270,Sharing H5N1 Viruses to Stop a Global Influenza Pandemic,28,Medicine,Health Sciences
https://openalex.org/W2519654913,"Reoccurrence of Suspected Human-to-Turkey Transmission of H1N1 Pandemic 2009 Virus in Turkey Breeder Flocks in Ontario and Manitoba, 2016",4,Medicine,Health Sciences
https://openalex.org/W2298731099,Methods for conducting systematic reviews of risk factors in low- and middle-income countries,37,Psychology,Social Sciences
https://openalex.org/W2806908091,Review of attacks on health care facilities in six conflicts of the past three decades,51,Health Professions,Health Sciences
https://openalex.org/W3159503868,"A Longitudinal Examination of the Association Between Meaning in Life, Resilience, and Mental Well-Being in Times of Coronavirus Pandemic",34,Psychology,Social Sciences
https://openalex.org/W2103567620,Lessons from Health Transformation in Turkey: Leadership and Challenges,22,Health Professions,Health Sciences
https://openalex.org/W1975793467,Non-Tuberculous Mycobacteria in TB-Endemic Countries: Are We Neglecting the Danger?,151,Medicine,Health Sciences
https://openalex.org/W2154736672,Gender differences in cigarette consumption in Turkey: Evidence from the Global Adult Tobacco Survey,34,Medicine,Health Sciences
https://openalex.org/W4200622700,"Effects of health literacy education on adaptation to pregnancy, self‐efficacy, fear of childbirth and health literacy in Turkish pregnant women: A randomized, controlled trial",13,Medicine,Health Sciences
https://openalex.org/W2159411372,"Risk perception, knowledge and social distance of Turkish high school students about HIV/AIDS",14,Health Professions,Health Sciences
https://openalex.org/W4205530923,"The Relationship Among Spirituality, Self-Efficacy, COVID-19 Anxiety, and Hopelessness During the COVID-19 Process in Turkey: A Path Analysis",38,Psychology,Social Sciences
https://openalex.org/W2071421907,Chinese translation and validation of a parental feeding style questionnaire for parents of Hong Kong preschoolers,28,Medicine,Health Sciences
https://openalex.org/W2058570147,Sociology in Military Officer Education,15,Social Sciences,Social Sciences
https://openalex.org/W3092835037,Sources of information in times of health crisis: evidence from Turkey during COVID-19,32,Social Sciences,Social Sciences
https://openalex.org/W2012678084,Perspectives of Young Adult Men Regarding Violence against Women: A Cross-sectional Study from Turkey,15,Social Sciences,Social Sciences
https://openalex.org/W3039017702,The effect of the disaster management training program among nursing students,31,Health Professions,Health Sciences
https://openalex.org/W2737775186,Understanding political priority development for public health issues in Turkey: lessons from tobacco control and road safety,9,"Business, Management and Accounting",Social Sciences
https://openalex.org/W3102799853,Responding to mental health needs of Syrian refugees in Turkey: mhGAP training impact assessment,14,Psychology,Social Sciences
https://openalex.org/W2397851607,Improvement of oral health knowledge in a group of visually impaired students.,59,Dentistry,Health Sciences
https://openalex.org/W2915756239,Sex differences in mortality in migrants and the Swedish-born population: Is there a double survival advantage for immigrant women?,13,Psychology,Social Sciences
https://openalex.org/W2085002179,Breastfeeding Practices in Relation to Country of Origin Among Women Living in Denmark: A Population-Based Study,31,Medicine,Health Sciences
https://openalex.org/W2317772075,Digital Detection for Tobacco Control: Online Reactions to the 2009 U.S. Cigarette Excise Tax Increase,34,Medicine,Health Sciences
https://openalex.org/W1808002243,When local poverty is more important than your income: Mental health in minorities in inner cities,55,Social Sciences,Social Sciences
https://openalex.org/W3006208050,How can Turkey create fiscal space for its health care system? A qualitative approach,7,Health Professions,Health Sciences
https://openalex.org/W3189598836,Cost of hemophilia A in Turkey: an economic disease burden analysis,10,Medicine,Health Sciences
https://openalex.org/W2143711155,"Interest in technology-based and traditional smoking cessation programs among adult smokers in Ankara, Turkey",7,Medicine,Health Sciences
https://openalex.org/W2773299592,Interference in public health policy,24,"Business, Management and Accounting",Social Sciences
https://openalex.org/W2083414062,A Turkish perspective on nutrition education and preschool children,7,Medicine,Health Sciences
https://openalex.org/W2306193661,Use of healthcare services in the region of origin among patients with an immigrant background in Denmark: a qualitative study of the motives,26,Health Professions,Health Sciences
https://openalex.org/W3135092775,"Social Exclusion, Self-Forgiveness, Mindfulness, and Internet Addiction in College Students: a Moderated Mediation Approach",40,Psychology,Social Sciences
https://openalex.org/W2617661910,Spatial Distribution of Total Number of Medical Devices in Turkey: A Classification Analysis,3,"Economics, Econometrics and Finance",Social Sciences
https://openalex.org/W2079378459,"The Relationships Between Alcohol/Drug Use and Quality of Life Among Adolescents: An International, Cross-Sectional Study",20,Psychology,Social Sciences
https://openalex.org/W3153480991,"Fatalism, fear, and compliance with preventive measures in COVID‐19 pandemic: A structural equation modeling analysis",18,Psychology,Social Sciences
https://openalex.org/W2201857728,Occupational Risks of Health Professionals in Turkey as an Emerging Economy,19,Social Sciences,Social Sciences
https://openalex.org/W1909201855,Effect of health system reforms in Turkey on user satisfaction,20,Health Professions,Health Sciences
https://openalex.org/W2783066047,Emerging souvenirs—clinical presentation of the returning traveller with imported arbovirus infections in Europe,32,Medicine,Health Sciences
https://openalex.org/W2411768892,"[Which psychiatric label is more stigmatizating? ""ruhsal hastalik"" or ""akil hastaligi""].",11,Psychology,Social Sciences
https://openalex.org/W2076815417,Prevalence of pain among adults in Turkey,8,Medicine,Health Sciences
https://openalex.org/W2080311686,Keeping participants on board: increasing uptake by automated respondent reminders in an Internet-based Chlamydia Screening in the Netherlands,19,Immunology and Microbiology,Life Sciences
https://openalex.org/W2890082534,Modelling the Burden of Cardiovascular Disease in Turkey: Part 1,23,Health Professions,Health Sciences
https://openalex.org/W2985732850,Evaluating the cross-cultural validity of the Dutch version of the Social Exclusion Index for Health Surveys (SEI-HS): A mixed methods study,6,Social Sciences,Social Sciences
https://openalex.org/W2034009514,"Rotterdam general practitioners report (ROHAPRO): a computerised network of general practices in Rotterdam, The Netherlands. Rotterdam's HuisArtsen Project.",15,Medicine,Health Sciences
